,ccode,year,CountryCode,Cashsurplus/deficitofGDP,CPIApropertyrightsandrulebasedgovernancerating1lowto6high,ForeigndirectinvestmentnetinflowsofGDP,GDPconstant2000US,GDPpercapitaconstant2000US,Generalgovernmentfinalconsumptionexpenditureannualgrowth,GeneralgovernmentfinalconsumptionexpenditureofGDP,TotalnaturalresourcesrentsofGDP,TradeofGDP,democ,autoc,polity,polity2,durable,intervener,start,end,startYear,endYear,source,direction,type,amount,air,naval,size_naval,firing_outside,intervener_casualties,target.casualties,domestic_dispute,affect_policies,social_protective,pursuit_border,economic,strategic,humanitarian,territorial,military.diplomatic,contiguity,int_contig,description
1,2,1960,USA,NA,NA,NA,2.48E+12,13723.23778,NA,16.35436164,NA,9.571922585,10,0,10,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1961,USA,NA,NA,NA,2.54E+12,13808.06402,NA,17.18191099,NA,9.317470885,10,0,10,10,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1962,USA,NA,NA,NA,2.69E+12,14426.75771,NA,17.28679886,NA,9.30502056,10,0,10,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1963,USA,NA,NA,NA,2.81E+12,14846.32706,NA,17.0243563,NA,9.34472579,10,0,10,10,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1964,USA,NA,NA,NA,2.97E+12,15490.73916,NA,16.66508957,NA,9.598093523,10,0,10,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1965,USA,NA,NA,NA,3.16E+12,16277.37401,NA,16.20347928,NA,9.629877613,10,0,10,10,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1966,USA,NA,NA,NA,3.37E+12,17136.34957,NA,17.2066952,NA,9.991681678,10,0,10,10,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1967,USA,NA,NA,NA,3.45E+12,17374.53648,NA,18.50780636,NA,10.10070768,10,0,10,10,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1968,USA,NA,NA,NA,3.62E+12,18027.61393,NA,18.39368187,NA,10.48095786,10,0,10,10,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,1969,USA,NA,NA,NA,3.73E+12,18405.71964,NA,18.06030077,NA,10.52222633,10,0,10,10,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,1970,USA,NA,NA,0.12295082,3.74E+12,18228.92179,NA,18.33528493,1.322810637,11.2704918,10,0,10,10,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,1971,USA,NA,NA,0.078160093,3.87E+12,18622.33742,-2.161504632,17.84206271,1.363497639,11.25685024,10,0,10,10,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1972,USA,NA,NA,0.110204082,4.08E+12,19441.37991,-1.214613619,17.47755102,1.345402199,11.83673469,10,0,10,10,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,1973,USA,NA,NA,0.154823633,4.32E+12,20394.98709,-0.174266628,16.76038852,1.878400629,13.62009786,10,0,10,10,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,1974,USA,NA,NA,0.224106602,4.30E+12,20104.54175,2.89011735,17.34302443,4.395982754,17.10747695,10,0,10,10,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,1975,USA,NA,NA,0.157693729,4.29E+12,19868.26519,2.516731077,17.89454232,3.791575945,16.10200813,10,0,10,10,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,1976,USA,NA,NA,0.179647338,4.52E+12,20746.79894,0.689591762,17.32905865,3.631208933,16.6159969,10,0,10,10,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1977,USA,NA,NA,0.14402066,4.73E+12,21491.82018,1.990685782,17.04410012,3.511092477,16.96960667,10,0,10,10,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1978,USA,NA,NA,0.257029877,5.00E+12,22461.78537,1.97869102,16.37082601,3.478622359,17.53514938,10,0,10,10,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,1979,USA,NA,NA,0.342048359,5.16E+12,22914.55504,1.720807726,16.15097307,5.809820367,18.9817181,10,0,10,10,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1980,USA,NA,NA,0.611743451,5.14E+12,22630.52015,1.812532367,16.75880759,6.062368438,20.76242096,10,0,10,10,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1981,USA,NA,NA,0.811585798,5.27E+12,22978.98471,1.407256697,16.64089181,5.371713802,20.0721696,10,0,10,10,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1982,USA,NA,NA,0.386467144,5.17E+12,22310.23937,3.201805718,17.61316107,4.47906355,18.16773554,10,0,10,10,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,1983,USA,NA,NA,0.298554279,5.40E+12,23105.52073,3.483191576,17.50263766,3.325600849,17.26881291,10,0,10,10,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,1984,USA,NA,NA,0.634806686,5.79E+12,24554.40288,2.786692759,17.14695929,2.990982709,18.13916521,10,0,10,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,1985,USA,NA,NA,0.478159052,6.03E+12,25338.55564,5.886832686,17.51577136,2.423328516,17.1860065,10,0,10,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,1986,USA,NA,NA,0.800429379,6.24E+12,25965.88342,5.602704258,17.83954802,1.205496528,17.47344633,10,0,10,10,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,1987,USA,NA,NA,1.244355062,6.43E+12,26549.87602,2.696996527,17.77011641,1.223182547,18.56817553,10,0,10,10,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,1988,USA,NA,NA,1.14059938,6.70E+12,27388.61802,1.631407918,17.2524151,0.993136078,19.71394141,10,0,10,10,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1989,USA,NA,NA,1.254664779,6.94E+12,28098.40072,1.533442088,16.85019394,1.003461619,20.11324154,10,0,10,10,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,1990,USA,NA,NA,0.843187035,7.06E+12,28298.44695,2.493573265,17.04980177,1.356607746,20.55018432,10,0,10,10,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,1991,USA,NA,NA,0.390847623,7.05E+12,27849.88084,0.627037873,17.26440386,1.091804262,20.57261369,10,0,10,10,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1992,USA,NA,NA,0.316362707,7.29E+12,28401.46518,0.037387836,16.84819062,0.967441253,20.80551918,10,0,10,10,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,1993,USA,NA,NA,0.780507071,7.49E+12,28834.55935,-0.89074374,16.2846162,1.060772587,20.89656534,10,0,10,10,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,1994,USA,NA,NA,0.659631361,7.80E+12,29655.06941,-0.01885488,15.74793016,0.930561103,21.93671085,10,0,10,10,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,1995,USA,NA,NA,0.787637632,8.00E+12,30050.98673,-0.050289163,15.40526545,0.921264696,23.36340347,10,0,10,10,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,1996,USA,NA,NA,1.116228664,8.30E+12,30827.9882,0.471698113,15.04560643,1.08513511,23.63148456,10,0,10,10,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,1997,USA,NA,NA,1.278871192,8.68E+12,31831.46159,1.264475743,14.59819536,0.911552566,24.34687822,10,0,10,10,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,1998,USA,NA,NA,2.048163826,9.06E+12,32847.35197,1.984298696,14.27067841,0.461625796,23.67692484,10,0,10,10,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1999,USA,NA,NA,3.111955704,9.50E+12,34053.35541,3.00036368,14.30168799,0.434005932,24.09095796,10,0,10,10,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,2000,USA,NA,NA,3.245585323,9.90E+12,35081.92308,1.918437003,14.28152907,1.033956312,25.94758961,10,0,10,10,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,2001,USA,0.484468287,NA,1.632026891,1.00E+13,35116.21508,3.909001674,14.78126618,0.863465679,23.70943629,10,0,10,10,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2002,USA,-2.60153727,NA,0.796679949,1.02E+13,35427.90996,4.878861969,15.42274933,0.630991374,22.97595891,10,0,10,10,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,2003,USA,-3.826075586,NA,0.574878486,1.05E+13,36021.31408,2.490198156,15.82245949,0.927643852,23.32067849,10,0,10,10,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,2004,USA,-3.617725339,NA,1.23723067,1.08E+13,36931.39383,1.736972705,15.785994,1.230897676,25.25131804,10,0,10,10,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2005,USA,-2.853250877,NA,1.100952699,1.11E+13,37718.00537,0.680894309,15.77007872,1.609698823,26.52674642,10,0,10,10,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2006,USA,-1.902369597,NA,2.210282023,1.14E+13,38349.39879,1.175936207,15.77152728,1.648006915,27.8741222,10,0,10,10,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,2007,USA,-2.30180206,NA,2.435681646,1.17E+13,38710.88544,1.361799771,15.94278675,1.726261797,28.91102866,10,0,10,10,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,2008,USA,-5.363752083,NA,2.340016738,1.16E+13,38208.76118,2.647637795,16.87706146,2.778097568,30.96706589,10,0,10,10,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,2009,USA,-10.53392861,NA,1.004130002,1.12E+13,36539.22823,4.353245757,17.85829922,1.084339903,25.64054597,10,0,10,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,2010,USA,-10.38365674,NA,1.879315367,1.15E+13,37329.61591,0.937241569,17.85996643,1.393404095,29.1308931,10,0,10,10,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,2011,USA,-9.346040704,NA,1.717849686,1.17E+13,37691.02733,-2.644515248,17.3060375,1.733683489,31.72840247,10,0,10,10,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,2012,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,10,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,20,1960,CAN,NA,NA,NA,1.68E+11,9374.882816,NA,14.55368209,NA,35.10161493,10,0,10,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20,1961,CAN,NA,NA,NA,1.73E+11,9479.824032,13.10031885,16.40585927,NA,35.80468206,10,0,10,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,1962,CAN,NA,NA,NA,1.86E+11,9967.365638,4.021052144,16.08534696,NA,35.57546192,10,0,10,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,20,1963,CAN,NA,NA,NA,1.95E+11,10290.362,2.470137819,15.77618623,NA,35.70254656,10,0,10,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,20,1964,CAN,NA,NA,NA,2.08E+11,10774.65331,5.546643048,15.67836982,NA,37.34214148,10,0,10,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,20,1965,CAN,NA,NA,NA,2.22E+11,11283.60611,4.948764024,15.63259649,NA,37.18922883,10,0,10,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,20,1966,CAN,NA,NA,NA,2.37E+11,11804.66776,8.866106588,16.42251279,NA,38.64337337,10,0,10,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20,1967,CAN,NA,NA,NA,2.44E+11,11932.16501,8.828655779,17.77469926,NA,39.52099659,10,0,10,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,20,1968,CAN,NA,NA,NA,2.56E+11,12362.93157,6.549269932,18.49675365,NA,41.17989796,10,0,10,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20,1969,CAN,NA,NA,NA,2.70E+11,12837.46788,4.226423662,19.03897209,NA,42.3883808,10,0,10,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,20,1970,CAN,NA,NA,2.115844151,2.77E+11,12986.31241,8.748139811,20.56132803,3.813076209,42.08851285,10,0,10,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,20,1971,CAN,NA,NA,2.332279516,2.88E+11,13320.19496,3.051854997,20.78858873,3.496015077,41.24800618,10,0,10,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20,1972,CAN,NA,NA,1.902375401,3.04E+11,13823.29238,3.127535994,20.65542747,3.563021238,42.43720033,10,0,10,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,20,1973,CAN,NA,NA,2.469764633,3.25E+11,14537.58953,4.701107859,19.95641924,6.037125303,44.95099104,10,0,10,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20,1974,CAN,NA,NA,2.364065718,3.37E+11,14806.31259,6.354608252,20.2846051,9.162351593,48.88663836,10,0,10,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,20,1975,CAN,NA,NA,1.983877393,3.43E+11,14793.71474,6.694298214,21.83088451,6.969609402,46.62108846,10,0,10,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20,1976,CAN,NA,NA,1.208248538,3.61E+11,15358.40595,1.922991055,21.7501525,6.423820449,45.00935028,10,0,10,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,20,1977,CAN,NA,NA,1.622782205,3.74E+11,15703.90339,4.675886038,22.33259267,6.758270747,46.54052758,10,0,10,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,20,1978,CAN,NA,NA,1.742258258,3.88E+11,16161.76834,1.764763326,21.84402782,6.944516797,49.72292212,10,0,10,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,20,1979,CAN,NA,NA,2.223888868,4.03E+11,16610.16721,1.050777287,21.11940539,12.54197606,53.20108593,10,0,10,10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20,1980,CAN,NA,NA,2.161940976,4.12E+11,16751.33878,3.410547736,21.33751074,11.12823814,54.3115239,10,0,10,10,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,20,1981,CAN,NA,NA,0.220747743,4.26E+11,17124.39055,1.687077329,21.20780867,8.478336374,53.10884926,10,0,10,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,20,1982,CAN,NA,NA,0.029245363,4.14E+11,16435.46551,1.981615868,22.88717656,7.177268433,47.48525111,10,0,10,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,20,1983,CAN,NA,NA,0.598994326,4.25E+11,16713.69949,1.656577924,22.70787047,5.981691146,47.66180667,10,0,10,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,1984,CAN,NA,NA,1.36939677,4.50E+11,17516.23999,1.035988949,21.81693217,6.124017073,53.75482114,10,0,10,10,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,20,1985,CAN,NA,NA,0.381398699,4.72E+11,18183.73352,4.281904903,21.83692461,5.418833083,54.24097308,10,0,10,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,20,1986,CAN,NA,NA,0.77222977,4.83E+11,18437.71141,1.805307853,21.73699275,3.363981618,54.73513338,10,0,10,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,20,1987,CAN,NA,NA,1.92504974,5.04E+11,18971.40746,1.320834614,21.08743374,3.62440748,52.46077907,10,0,10,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20,1988,CAN,NA,NA,1.218696441,5.29E+11,19659.67026,4.560079694,20.86335864,3.712481368,52.67691414,10,0,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,1989,CAN,NA,NA,1.084895383,5.43E+11,19817.99342,2.75196706,21.05140727,3.385328271,51.33717889,10,0,10,10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20,1990,CAN,NA,NA,1.300893242,5.44E+11,19561.87934,3.527675198,22.26994018,3.698511643,51.496718,10,0,10,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,20,1991,CAN,-5.14804477,NA,0.480499567,5.32E+11,18893.80497,2.927748238,23.67111343,3.035034537,50.81277622,10,0,10,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20,1992,CAN,-5.116919826,NA,0.824250763,5.37E+11,18826.65615,0.973160571,24.09590566,3.220733695,54.55930219,10,0,10,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,20,1993,CAN,-5.586756584,NA,0.842496958,5.49E+11,19057.23091,0.037144711,23.53778411,4.172603131,60.41620828,10,0,10,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20,1994,CAN,-4.768230305,NA,1.456837457,5.76E+11,19781.71278,-1.244133315,22.25917888,4.105795157,66.82566389,10,0,10,10,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20,1995,CAN,-4.032323741,NA,1.578131999,5.92E+11,20169.53897,-0.574006768,21.28004284,4.239182973,71.45599968,10,0,10,10,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,20,1996,CAN,-2.28639301,NA,1.569845431,6.02E+11,20276.45211,-1.180860183,20.45266614,4.900151485,72.74790169,10,0,10,10,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,20,1997,CAN,0.429008545,NA,1.80740125,6.27E+11,20911.11206,-0.996489581,19.45729909,4.299433476,77.01932521,10,0,10,10,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20,1998,CAN,0.721332761,NA,3.687375519,6.53E+11,21580.31775,3.215399284,19.59806464,2.491897603,80.88479114,10,0,10,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20,1999,CAN,0.975936468,NA,3.74868867,6.89E+11,22586.44127,2.103118727,18.93793113,2.481572604,82.70837638,10,0,10,10,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20,2000,CAN,2.28167609,NA,9.124364028,7.25E+11,23559.50369,3.084318731,18.58520106,5.230462889,85.40420239,10,0,10,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20,2001,CAN,1.597493971,NA,3.873366666,7.38E+11,23738.89538,3.906201819,19.10621201,4.374712845,81.34115129,10,0,10,10,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20,2002,CAN,1.56725836,NA,3.001791766,7.59E+11,24214.92928,2.46590603,19.46630468,3.654887937,78.71299023,10,0,10,10,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20,2003,CAN,1.187297793,NA,0.832224563,7.74E+11,24425.87539,3.1484485,19.65223484,4.588623571,72.48162878,10,0,10,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20,2004,CAN,1.587102392,NA,-0.074709478,7.98E+11,24936.82539,2.00609951,19.16460223,5.348280082,72.52999056,10,0,10,10,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20,2005,CAN,0.81515746,NA,2.253150594,8.22E+11,25437.65134,1.411462789,18.91457916,7.083072642,71.89348143,10,0,10,10,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,2006,CAN,1.62809698,NA,5.029070639,8.45E+11,25943.73602,3.039198901,19.1400333,7.101469559,69.75630944,10,0,10,10,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20,2007,CAN,1.733014555,NA,8.315076497,8.64E+11,26231.50833,2.722199482,19.19522172,6.684824578,67.97728017,10,0,10,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20,2008,CAN,0.575395811,NA,4.363588387,8.70E+11,26102.88906,4.395855854,19.70646457,8.127621721,68.71127803,10,0,10,10,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20,2009,CAN,-1.42113886,NA,1.180921987,8.46E+11,25071.93186,3.598908574,22.08883671,3.651015787,59.18010968,10,0,10,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20,2010,CAN,-1.978323386,NA,1.308341894,8.73E+11,25574.94269,2.449558788,21.7633423,4.304639398,60.7398831,10,0,10,10,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,20,2011,CAN,-1.265673274,NA,2.275862121,8.94E+11,25932.3889,0.788332396,21.38716115,5.096840183,63.55922243,10,0,10,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,20,2012,CAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,10,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,31,1960,BHS,NA,NA,NA,1306269490,11926.46097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,31,1961,BHS,NA,NA,NA,1445610547,12558.29581,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,31,1962,BHS,NA,NA,NA,1596705340,13186.10406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,31,1963,BHS,NA,NA,NA,1764743540,13858.51689,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,31,1964,BHS,NA,NA,NA,1950069250,14584.42775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
